id_1,id_2,l_name,l_country,l_market cap,l_founded year,l_employees,l_industry,l_sector,l_ceo,l_revenue,l_stock,l_share price,l_city,l_address,l_website,r_name,r_country,r_market cap,r_founded year,r_employees,r_industry,r_sector,r_ceo,r_revenue,r_stock,r_share price,r_city,r_address,r_website
103261,8210,silvercrest asset management group,usa,$0.17 b,,,,,,,,$18.59,,,,lookout,usa,7693,,,,,,,,,,,
157682,19998,virtra,usa,$54.16 m,,,,,,,,$4.97,,,,sensata technologies,usa,$6.69 b,,,,,,,,$43.77,,,
88181,6980,orasure technologies,usa,,,,,,,,,$5.16,,,,world fuel services corporation,usa,2.055 billion usd,,,,,,,,,,,
167221,16836,the rmr group,usa,$0.48 b,,,,,,,,$29.32,,,,blue bird corporation,usa,,,,,,,,,13,,,
97691,5241,baker hughes,usa,$29.22 b,,,,,,,,$28.98,,,,"relay therapeutics, inc.",usa,2.969 billion usd,,,,,,,,,,,
3475,2369,ningbo orient wires & cables,china,2.359 billion usd,,,,,,,,,,,,hna infrastructure investment group,china,6.770 billion usd,,,,,,,,,,,
89623,58783,allied healthcare products,usa,,,,,,,,,$1.10,,,,energizer holdings,usa,,1896,,industries fmcg consumer non durables electrical products,,not found,3021 million usd,,,,,
157868,17281,pedevco,usa,$96.94 m,,,,,,,,$1.13,,,,parke bancorp,usa,,,,,,,,,21,,,
167273,57453,biglari,usa,$0.45 b,,,,,,,,$148.48,,,,oscar health,usa,,2012,,insurance healthcare service,,not found,1920 million usd,,,,,
56154,15043,cousins properties,usa,,1958,,real estate consumer services investments property investments commercial properties,,not found,755 million usd,,,,,,seacoast banking,usa,,,,,,,,,32,,,
167709,6134,truecar,usa,$0.27 b,,,,,,,,$3.08,,,,wolverine world wide,usa,2.948 billion usd,,,,,,,,,,,
22216,13088,wheels up,usa,$0.26 b,,,,,,,,$1.08,,,,iridium communications,usa,,,,,,,,,60,,,
115172,114708,apollo commercial real estate,usa,$1.64 b,,,,,,,,$11.70,,,,lendingclub,usa,$1.08 b,,,,,,,,$10.32,,,
