,URL,ID,Name,Company code,Marketcap,Share price,Earnings,Revenue,Shares,Employees,Category,Hash
946,https://companiesmarketcap.com/california-water-service/marketcap/,673.0,California Water Service,CWT,$3.42 B,$62.39,$0.13 B,$0.81 B,,1.182,Software,6273975210915946900
947,https://companiesmarketcap.com/california-water-service/marketcap/,673.0,California Water Service,CWT,$3.42 B,$62.39,$0.13 B,$0.81 B,,1.182,Tech,5392941245537608590
948,https://companiesmarketcap.com/california-water-service/marketcap/,673.0,California Water Service,CWT,$3.42 B,$62.39,$0.13 B,$0.81 B,,1.182,Electronics,-4280093456798597290
949,https://companiesmarketcap.com/california-water-service/marketcap/,673.0,California Water Service,CWT,$3.42 B,$62.39,$0.13 B,$0.81 B,,1.182,TechHardware,-5791872359498690370
950,https://companiesmarketcap.com/national-storage/marketcap/,675.0,National Storage,NSA,$5.34 B,$37.88,$0.18 B,$0.76 B,,1.175,Tech,5392941245537608590
951,https://companiesmarketcap.com/national-storage/marketcap/,675.0,National Storage,NSA,$5.34 B,$37.88,$0.18 B,$0.76 B,,1.175,Internet,-848597773130649638
952,https://companiesmarketcap.com/national-storage/marketcap/,675.0,National Storage,NSA,$5.34 B,$37.88,$0.18 B,$0.76 B,,1.175,Software,6273975210915946900
953,https://companiesmarketcap.com/national-storage/marketcap/,675.0,National Storage,NSA,$5.34 B,$37.88,$0.18 B,$0.76 B,,1.175,ITsecurity,2028367090288460929
954,https://companiesmarketcap.com/south-jersey-industries/marketcap/,677.0,South Jersey Industries,SJI,$4.38 B,$35.77,$0.21 B,$2.58 B,,1.169,Energy,-2882595272621617431
955,https://companiesmarketcap.com/south-jersey-industries/marketcap/,677.0,South Jersey Industries,SJI,$4.38 B,$35.77,$0.21 B,$2.58 B,,1.169,Utilitycompanies,-7880188492962909296
956,https://companiesmarketcap.com/south-jersey-industries/marketcap/,677.0,South Jersey Industries,SJI,$4.38 B,$35.77,$0.21 B,$2.58 B,,1.169,Electricity,-800801453892895456
957,https://companiesmarketcap.com/braze/marketcap/,679.0,Braze,BRZE,$2.94 B,$30.73,-$0.15 B,$0.32 B,,1.164,MediaPress,-6159643471181631199
958,https://companiesmarketcap.com/st-bancorp/marketcap/,681.0,S&T Bancorp,STBA,$1.32 B,$33.96,$0.14 B,$0.35 B,,1.16,Retail,2932210656109287952
959,https://companiesmarketcap.com/cathay-general-bancorp/marketcap/,682.0,Cathay General Bancorp,CATY,$3.21 B,$43.24,$0.43 B,$0.75 B,,1.156,Electricity,-800801453892895456
960,https://companiesmarketcap.com/cathay-general-bancorp/marketcap/,682.0,Cathay General Bancorp,CATY,$3.21 B,$43.24,$0.43 B,$0.75 B,,1.156,Energy,-2882595272621617431
961,https://companiesmarketcap.com/seacoast-banking/marketcap/,683.0,Seacoast Banking,SBCF,$2.01 B,$32.76,$0.15 B,$0.38 B,,1.156,Advertising,-8917243490172367829
962,https://companiesmarketcap.com/trico-bancshares/marketcap/,684.0,TriCo Bancshares,TCBK,$1.67 B,$50.14,$0.16 B,$0.37 B,,1.155,Clothing,-4012403625881737752
963,https://companiesmarketcap.com/cpi-card-group/marketcap/,685.0,CPI Card Group,PMTS,$0.39 B,$35.01,$35.45 M,$0.44 B,,1.15,Cannabis,2344263859226718052
964,https://companiesmarketcap.com/napco-security-technologies/marketcap/,688.0,NAPCO Security Technologies,NSSC,$1.08 B,$29.45,$25.19 M,$0.15 B,,1.149,Pharmaceuticals,5380718181721596073
965,https://companiesmarketcap.com/napco-security-technologies/marketcap/,688.0,NAPCO Security Technologies,NSSC,$1.08 B,$29.45,$25.19 M,$0.15 B,,1.149,Biotech,-6437318974046106094
966,https://companiesmarketcap.com/shutterstock/marketcap/,689.0,Shutterstock,SSTK,$2.18 B,$61.13,$96.64 M,$0.81 B,,1.148,Telecommunication,-3862064693147789081
967,https://companiesmarketcap.com/coursera/marketcap/,691.0,Coursera,COUR,$1.94 B,$13.30,-$0.17 B,$0.49 B,,1.138,Consumergoods,-4654293209815127527
968,https://companiesmarketcap.com/array-technologies/marketcap/,693.0,Array Technologies,ARRY,$3.53 B,$23.47,-$3.57 M,$1.45 B,,1.135,Stockexchanges,-1138978670617470884
969,https://companiesmarketcap.com/array-technologies/marketcap/,693.0,Array Technologies,ARRY,$3.53 B,$23.47,-$3.57 M,$1.45 B,,1.135,Financialservices,3247786743286756867
970,https://companiesmarketcap.com/array-technologies/marketcap/,693.0,Array Technologies,ARRY,$3.53 B,$23.47,-$3.57 M,$1.45 B,,1.135,StockCryptoexchanges,-2482936595776465086
971,https://companiesmarketcap.com/apollo-medical/marketcap/,694.0,Apollo Medical Holdings,AMEH,$1.63 B,$35.90,$53.73 M,$1.03 B,,1.133,Food,4721068128442604370
972,https://companiesmarketcap.com/1st-source/marketcap/,696.0,1st Source,SRCE,$1.32 B,$53.63,$0.15 B,$0.34 B,,1.13,Semiconductors,590283686970277566
973,https://companiesmarketcap.com/1st-source/marketcap/,696.0,1st Source,SRCE,$1.32 B,$53.63,$0.15 B,$0.34 B,,1.13,Tech,5392941245537608590
974,https://companiesmarketcap.com/suncoke-energy/marketcap/,697.0,SunCoke Energy,SXC,$0.75 B,$9.10,$0.12 B,$1.82 B,,1.127,Retail,2932210656109287952
975,https://companiesmarketcap.com/axcelis-technologies/marketcap/,700.0,Axcelis Technologies,ACLS,$3.30 B,$100.51,$0.18 B,$0.85 B,,1.122,Semiconductors,590283686970277566
976,https://companiesmarketcap.com/axcelis-technologies/marketcap/,700.0,Axcelis Technologies,ACLS,$3.30 B,$100.51,$0.18 B,$0.85 B,,1.122,Tech,5392941245537608590
977,https://companiesmarketcap.com/lemonade/marketcap/,703.0,Lemonade,LMND,$1.13 B,$16.39,-$0.3 B,$0.20 B,,1.119,Construction,6530315917355802760
978,https://companiesmarketcap.com/provident-financial-services/marketcap/,704.0,Provident Financial Services,PFS,$1.68 B,$22.37,$0.22 B,$0.48 B,,1.119,Transportation,-2725400413481745490
979,https://companiesmarketcap.com/paymentus/marketcap/,706.0,Paymentus,PAY,$0.99 B,$8.12,-$3.56 M,$0.47 B,,1.116,MediaPress,-6159643471181631199
980,https://companiesmarketcap.com/jjill/marketcap/,707.0,J.Jill,JILL,$0.25 B,$24.85,$78.45 M,$0.61 B,,1.115,FoodDelivery,3541695883260010403
981,https://companiesmarketcap.com/jjill/marketcap/,707.0,J.Jill,JILL,$0.25 B,$24.85,$78.45 M,$0.61 B,,1.115,Internet,-848597773130649638
982,https://companiesmarketcap.com/jjill/marketcap/,707.0,J.Jill,JILL,$0.25 B,$24.85,$78.45 M,$0.61 B,,1.115,Food,4721068128442604370
983,https://companiesmarketcap.com/jjill/marketcap/,707.0,J.Jill,JILL,$0.25 B,$24.85,$78.45 M,$0.61 B,,1.115,Tech,5392941245537608590
984,https://companiesmarketcap.com/beyond-meat/marketcap/,708.0,Beyond Meat,BYND,$1.01 B,$15.93,-$0.37 B,$0.43 B,,1.108,Manufacturing,2771886960464485094
985,https://companiesmarketcap.com/aka-brands/marketcap/,710.0,a.k.a. Brands,AKA,$0.18 B,$1.45,$6.14 M,$0.64 B,,1.1,Financialservices,3247786743286756867
986,https://companiesmarketcap.com/archrock/marketcap/,711.0,Archrock,AROC,$1.48 B,$9.53,$0.15 B,$0.82 B,,1.1,Financialservices,3247786743286756867
987,https://companiesmarketcap.com/archrock/marketcap/,711.0,Archrock,AROC,$1.48 B,$9.53,$0.15 B,$0.82 B,,1.1,Tech,5392941245537608590
988,https://companiesmarketcap.com/archrock/marketcap/,711.0,Archrock,AROC,$1.48 B,$9.53,$0.15 B,$0.82 B,,1.1,Bitcoin,1757249085431543515
989,https://companiesmarketcap.com/macom/marketcap/,712.0,MACOM,MTSI,$4.53 B,$64.17,$0.24 B,$0.67 B,,1.1,Software,6273975210915946900
990,https://companiesmarketcap.com/macom/marketcap/,712.0,MACOM,MTSI,$4.53 B,$64.17,$0.24 B,$0.67 B,,1.1,Tech,5392941245537608590
991,https://companiesmarketcap.com/neurocrine-biosciences/marketcap/,714.0,Neurocrine Biosciences,NBIX,$10.47 B,$108.99,$94.8 M,$1.38 B,95.800.000,1.1,Electricity,-800801453892895456
992,https://companiesmarketcap.com/neurocrine-biosciences/marketcap/,714.0,Neurocrine Biosciences,NBIX,$10.47 B,$108.99,$94.8 M,$1.38 B,95.800.000,1.1,Energy,-2882595272621617431
993,https://companiesmarketcap.com/neurocrine-biosciences/marketcap/,714.0,Neurocrine Biosciences,NBIX,$10.47 B,$108.99,$94.8 M,$1.38 B,95.800.000,1.1,Utilitycompanies,-7880188492962909296
994,https://companiesmarketcap.com/livent/marketcap/,716.0,Livent,LTHM,$4.26 B,$23.80,$0.26 B,$0.71 B,,1.1,Engineering,-4107645347768548595
995,https://companiesmarketcap.com/livent/marketcap/,716.0,Livent,LTHM,$4.26 B,$23.80,$0.26 B,$0.71 B,,1.1,Professionalservices,8712968451453521438
996,https://companiesmarketcap.com/bandwidth/marketcap/,717.0,Bandwidth,BAND,$0.59 B,$23.58,-$27.29 M,$0.54 B,,1.1,Chemicals,-818748575553705624
997,https://companiesmarketcap.com/entravision/marketcap/,718.0,Entravision Communications,EVC,$0.50 B,$5.90,$38.39 M,$0.89 B,,1.094,Electricity,-800801453892895456
998,https://companiesmarketcap.com/entravision/marketcap/,718.0,Entravision Communications,EVC,$0.50 B,$5.90,$38.39 M,$0.89 B,,1.094,Energy,-2882595272621617431
999,https://companiesmarketcap.com/orthofix-medical/marketcap/,721.0,Orthofix Medical,OFIX,$0.69 B,$19.35,-$18.83 M,$0.46 B,,1.087,Sportsgoods,-818079648815732376
1000,https://companiesmarketcap.com/orthofix-medical/marketcap/,721.0,Orthofix Medical,OFIX,$0.69 B,$19.35,-$18.83 M,$0.46 B,,1.087,Clothing,-4012403625881737752
1001,https://companiesmarketcap.com/united-fire-group/marketcap/,722.0,United Fire Group,UFCS,$0.75 B,$30.08,$61.73 M,$0.96 B,,1.086,MedicalCareFacilities,-1383796583637029543
1002,https://companiesmarketcap.com/voxx-international/marketcap/,724.0,Voxx International,VOXX,$0.24 B,$10.29,-$44.72 M,$0.61 B,,1.082,Tech,5392941245537608590
1003,https://companiesmarketcap.com/voxx-international/marketcap/,724.0,Voxx International,VOXX,$0.24 B,$10.29,-$44.72 M,$0.61 B,,1.082,Internet,-848597773130649638
1004,https://companiesmarketcap.com/voxx-international/marketcap/,724.0,Voxx International,VOXX,$0.24 B,$10.29,-$44.72 M,$0.61 B,,1.082,Travel,458727220244788973
1005,https://companiesmarketcap.com/voxx-international/marketcap/,724.0,Voxx International,VOXX,$0.24 B,$10.29,-$44.72 M,$0.61 B,,1.082,OnlineTravel,-6625258044840405860
1006,https://companiesmarketcap.com/haynes-international/marketcap/,728.0,Haynes International,HAYN,$0.67 B,$54.20,$57.61 M,$0.49 B,,1.073,Tech,5392941245537608590
1007,https://companiesmarketcap.com/haynes-international/marketcap/,728.0,Haynes International,HAYN,$0.67 B,$54.20,$57.61 M,$0.49 B,,1.073,Internet,-848597773130649638
1008,https://companiesmarketcap.com/haynes-international/marketcap/,728.0,Haynes International,HAYN,$0.67 B,$54.20,$57.61 M,$0.49 B,,1.073,Software,6273975210915946900
1009,https://companiesmarketcap.com/enlink-midstream/marketcap/,729.0,EnLink Midstream,ENLC,$6.33 B,$13.38,$0.64 B,$9.74 B,477.200.000,1.073,Telecommunication,-3862064693147789081
1010,https://companiesmarketcap.com/enlink-midstream/marketcap/,729.0,EnLink Midstream,ENLC,$6.33 B,$13.38,$0.64 B,$9.74 B,477.200.000,1.073,Telecommunicationsequipment,-8592063776107010306
1011,https://companiesmarketcap.com/legend-biotech/marketcap/,730.0,Legend Biotech,LEGN,$9.60 B,$57.37,-$0.35 B,$0.11 B,154.349.517,1.071,Transportation,-2725400413481745490
1012,https://companiesmarketcap.com/premier-financial/marketcap/,731.0,Premier Financial,PFC,$0.98 B,$27.80,$0.12 B,$0.30 B,,1.068,Restaurantchains,-8690128616648987675
1013,https://companiesmarketcap.com/premier-financial/marketcap/,731.0,Premier Financial,PFC,$0.98 B,$27.80,$0.12 B,$0.30 B,,1.068,Food,4721068128442604370
1014,https://companiesmarketcap.com/certara/marketcap/,733.0,Certara,CERT,$2.77 B,$17.39,$30.48 M,$0.32 B,,1.054,Healthcare,1473658128705581606
1015,https://companiesmarketcap.com/certara/marketcap/,733.0,Certara,CERT,$2.77 B,$17.39,$30.48 M,$0.32 B,,1.054,ITservices,6845817224175256592
1016,https://companiesmarketcap.com/certara/marketcap/,733.0,Certara,CERT,$2.77 B,$17.39,$30.48 M,$0.32 B,,1.054,Professionalservices,8712968451453521438
1017,https://companiesmarketcap.com/certara/marketcap/,733.0,Certara,CERT,$2.77 B,$17.39,$30.48 M,$0.32 B,,1.054,Tech,5392941245537608590
1018,https://companiesmarketcap.com/beazer-homes-usa/marketcap/,734.0,Beazer Homes USA,BZH,$0.45 B,$14.65,$0.27 B,$2.31 B,,1.052,Professionalservices,8712968451453521438
1019,https://companiesmarketcap.com/tradeweb/marketcap/,735.0,Tradeweb,TW,$16.54 B,$71.61,$0.42 B,$1.17 B,205.721.162,1.046,Hotels,-4147010109171616253
1020,https://companiesmarketcap.com/tradeweb/marketcap/,735.0,Tradeweb,TW,$16.54 B,$71.61,$0.42 B,$1.17 B,205.721.162,1.046,Travel,458727220244788973
1021,https://companiesmarketcap.com/accuray/marketcap/,736.0,Accuray,ARAY,$0.22 B,$2.38,$0.87 M,$0.41 B,,1.044,Food,4721068128442604370
1022,https://companiesmarketcap.com/american-well/marketcap/,739.0,American Well,AMWL,$1.07 B,$3.92,-$0.26 B,$0.27 B,,1.035,Clothing,-4012403625881737752
1023,https://companiesmarketcap.com/american-well/marketcap/,739.0,American Well,AMWL,$1.07 B,$3.92,-$0.26 B,$0.27 B,,1.035,Tech,5392941245537608590
1024,https://companiesmarketcap.com/enterprise-financial-services-corp/marketcap/,740.0,Enterprise Financial Services Corp,EFSC,$1.90 B,$51.14,$0.24 B,$0.45 B,,1.032,Healthcare,1473658128705581606
1025,https://companiesmarketcap.com/jack-in-the-box/marketcap/,741.0,Jack in the Box,JACK,$1.57 B,$75.94,$0.24 B,$1.46 B,,1.03,Furniture,1511125769664533416
1026,https://companiesmarketcap.com/stock-yards-bancorp/marketcap/,742.0,Stock Yards Bancorp,SYBT,$1.82 B,$62.33,$0.11 B,$0.28 B,,1.028,Software,6273975210915946900
1027,https://companiesmarketcap.com/stock-yards-bancorp/marketcap/,742.0,Stock Yards Bancorp,SYBT,$1.82 B,$62.33,$0.11 B,$0.28 B,,1.028,Tech,5392941245537608590
1028,https://companiesmarketcap.com/vicor/marketcap/,743.0,Vicor,VICR,$2.65 B,$60.26,$34.48 M,$0.38 B,,1.027,AutomotiveSuppliers,-5087768184139776565
1029,https://companiesmarketcap.com/genco-shipping-trading/marketcap/,744.0,Genco Shipping & Trading,GNK,$0.68 B,$16.13,$0.22 B,$0.59 B,,1.027,Construction,6530315917355802760
1030,https://companiesmarketcap.com/proassurance/marketcap/,747.0,ProAssurance,PRA,$1.02 B,$18.92,$16.78 M,$1.10 B,,1.021,Videogames,7351854534314693888
1031,https://companiesmarketcap.com/proassurance/marketcap/,747.0,ProAssurance,PRA,$1.02 B,$18.92,$16.78 M,$1.10 B,,1.021,Esports,2732967412084140002
1032,https://companiesmarketcap.com/proassurance/marketcap/,747.0,ProAssurance,PRA,$1.02 B,$18.92,$16.78 M,$1.10 B,,1.021,Entertainment,6852268802481802111
1033,https://companiesmarketcap.com/proassurance/marketcap/,747.0,ProAssurance,PRA,$1.02 B,$18.92,$16.78 M,$1.10 B,,1.021,Tech,5392941245537608590
1034,https://companiesmarketcap.com/cvb-financial/marketcap/,748.0,CVB Financial,CVBF,$3.57 B,$25.59,$0.30 B,$0.51 B,,1.015,Investment,-3683647381629899485
1035,https://companiesmarketcap.com/chesapeake-utilities/marketcap/,751.0,Chesapeake Utilities,CPK,$2.20 B,$124.10,$0.13 B,$0.65 B,,1.007,MediaPress,-6159643471181631199
1036,https://companiesmarketcap.com/chesapeake-utilities/marketcap/,751.0,Chesapeake Utilities,CPK,$2.20 B,$124.10,$0.13 B,$0.65 B,,1.007,Entertainment,6852268802481802111
1037,https://companiesmarketcap.com/jfrog/marketcap/,754.0,Jfrog,FROG,$2.23 B,$22.25,-$87.6 M,$0.26 B,,1.0,Insurance,-2611088800210967206
1038,https://companiesmarketcap.com/franklin-covey/marketcap/,755.0,Franklin Covey,FC,$0.64 B,$46.18,$23.01 M,$0.27 B,,1.0,Engineering,-4107645347768548595
1039,https://companiesmarketcap.com/franklin-covey/marketcap/,755.0,Franklin Covey,FC,$0.64 B,$46.18,$23.01 M,$0.27 B,,1.0,Construction,6530315917355802760
1040,https://companiesmarketcap.com/nerdy/marketcap/,756.0,Nerdy,NRDY,$0.25 B,$2.72,-$15.63 M,$0.16 B,,1.0,Software,6273975210915946900
1041,https://companiesmarketcap.com/nerdy/marketcap/,756.0,Nerdy,NRDY,$0.25 B,$2.72,-$15.63 M,$0.16 B,,1.0,Tech,5392941245537608590
1042,https://companiesmarketcap.com/eagle-bulk-shipping/marketcap/,759.0,Eagle Bulk Shipping,EGLE,$0.70 B,$51.23,$0.33 B,$0.75 B,,1.0,Pulpandpaper,-6437840659131807937
1043,https://companiesmarketcap.com/build-a-bear/marketcap/,760.0,Build-A-Bear,BBW,$0.35 B,$24.33,$55.87 M,$0.45 B,,1.0,Retail,2932210656109287952
1044,https://companiesmarketcap.com/build-a-bear/marketcap/,760.0,Build-A-Bear,BBW,$0.35 B,$24.33,$55.87 M,$0.45 B,,1.0,Clothing,-4012403625881737752
1045,https://companiesmarketcap.com/cactus-wellhead/marketcap/,761.0,Cactus Wellhead,WHD,$3.38 B,$55.59,$0.15 B,$0.63 B,,1.0,Education,-2647921079241484351
1046,https://companiesmarketcap.com/techtarget/marketcap/,762.0,TechTarget,TTGT,$1.39 B,$47.44,$60.24 M,$0.30 B,,1.0,Tires,-8622739485747277500
1047,https://companiesmarketcap.com/freightcar-america/marketcap/,763.0,FreightCar America,RAIL,$58.9 M,$3.42,-$5.24 M,$0.31 B,,997.0,Entertainment,6852268802481802111
1048,https://companiesmarketcap.com/jbg-smith/marketcap/,764.0,JBG SMITH,JBGS,$2.23 B,$19.65,$58.11 M,$0.61 B,,997.0,Software,6273975210915946900
1049,https://companiesmarketcap.com/jbg-smith/marketcap/,764.0,JBG SMITH,JBGS,$2.23 B,$19.65,$58.11 M,$0.61 B,,997.0,Tech,5392941245537608590
1050,https://companiesmarketcap.com/lbfoster/marketcap/,765.0,L.B. Foster,FSTR,$0.12 B,$11.64,-$0.06 M,$0.47 B,,991.0,Software,6273975210915946900
1051,https://companiesmarketcap.com/lbfoster/marketcap/,765.0,L.B. Foster,FSTR,$0.12 B,$11.64,-$0.06 M,$0.47 B,,991.0,Tech,5392941245537608590
1052,https://companiesmarketcap.com/tactile-medical/marketcap/,768.0,Tactile Medical,TCMD,$0.26 B,$13.24,-$16.85 M,$0.23 B,,988.0,Financialservices,3247786743286756867
1053,https://companiesmarketcap.com/cogent-communications/marketcap/,769.0,Cogent Communications,CCOI,$3.12 B,$65.19,$0.12 B,$0.59 B,,988.0,Pizza,1841143821339248898
1054,https://companiesmarketcap.com/cogent-communications/marketcap/,769.0,Cogent Communications,CCOI,$3.12 B,$65.19,$0.12 B,$0.59 B,,988.0,Food,4721068128442604370
1055,https://companiesmarketcap.com/cogent-communications/marketcap/,769.0,Cogent Communications,CCOI,$3.12 B,$65.19,$0.12 B,$0.59 B,,988.0,Restaurantchains,-8690128616648987675
1056,https://companiesmarketcap.com/medifast/marketcap/,770.0,Medifast,MED,$1.38 B,$126.39,$0.19 B,$1.63 B,,984.0,Professionalservices,8712968451453521438
1057,https://companiesmarketcap.com/medifast/marketcap/,770.0,Medifast,MED,$1.38 B,$126.39,$0.19 B,$1.63 B,,984.0,StaffingEmploymentServices,-7635784744819376551
1058,https://companiesmarketcap.com/virtu-financial/marketcap/,773.0,Virtu Financial,VIRT,$3.66 B,$20.14,$0.74 B,$2.57 B,,973.0,Realestate,5170806780538916196
1059,https://companiesmarketcap.com/virtu-financial/marketcap/,773.0,Virtu Financial,VIRT,$3.66 B,$20.14,$0.74 B,$2.57 B,,973.0,Professionalservices,8712968451453521438
1060,https://companiesmarketcap.com/united-therapeutics/marketcap/,776.0,United Therapeutics,UTHR,$11.89 B,$261.04,$0.93 B,$1.86 B,45.500.000,965.0,Utilitycompanies,-7880188492962909296
1061,https://companiesmarketcap.com/united-therapeutics/marketcap/,776.0,United Therapeutics,UTHR,$11.89 B,$261.04,$0.93 B,$1.86 B,45.500.000,965.0,Electricity,-800801453892895456
1062,https://companiesmarketcap.com/united-therapeutics/marketcap/,776.0,United Therapeutics,UTHR,$11.89 B,$261.04,$0.93 B,$1.86 B,45.500.000,965.0,Energy,-2882595272621617431
1063,https://companiesmarketcap.com/community-trust-bancorp/marketcap/,777.0,Community Trust Bancorp,CTBI,$0.84 B,$46.98,$98.43 M,$0.22 B,,964.0,OilGas,7683904390150838630
1064,https://companiesmarketcap.com/community-trust-bancorp/marketcap/,777.0,Community Trust Bancorp,CTBI,$0.84 B,$46.98,$98.43 M,$0.22 B,,964.0,Energy,-2882595272621617431
1065,https://companiesmarketcap.com/community-trust-bancorp/marketcap/,777.0,Community Trust Bancorp,CTBI,$0.84 B,$46.98,$98.43 M,$0.22 B,,964.0,OilGasEquipmentServices,-5823085833726200737
1066,https://companiesmarketcap.com/gulf-island-fabrication/marketcap/,778.0,Gulf Island Fabrication,GIFI,$78.97 M,$4.96,-$9.81 M,$0.12 B,,960.0,Software,6273975210915946900
1067,https://companiesmarketcap.com/gulf-island-fabrication/marketcap/,778.0,Gulf Island Fabrication,GIFI,$78.97 M,$4.96,-$9.81 M,$0.12 B,,960.0,Tech,5392941245537608590
1068,https://companiesmarketcap.com/capital-city-bank-group/marketcap/,780.0,Capital City Bank Group,CCBG,$0.55 B,$32.81,$46 M,$0.20 B,,954.0,Electronics,-4280093456798597290
